timestamp,tweet_text,username,all_hashtags,location,followers_count,retweet_count,favorite_count
2022-05-09 17:09:52+00:00,"b'@RossTuckerPod @AndrewBrandt Correction: some leagues in Europe do have a salary cap , it\'s implemented a bit different. FIFA also has a ""fair play"" rule which is a pseudo cap (very poorly implemented)   Kaka is a former world player of year winner , won it with AC Milan in Italy before joining Real Madrid'",b'SirMadridismo',[],In the Santiago Bernabeu,178,0,1
2022-05-09 15:57:52+00:00,b'@Tunnykvng Premier League:Man City  Relegation team::Leeds  FA Cap::Chelsea  Champion League::Liverpool  Europe League::Frankfurt  Conference League Rome',b'Henryjo08632433',[],Bamako Mali,167,0,3
2022-05-09 15:51:08+00:00,b'New Era Cap Company CEO accused of trying to hit someone with his vehicle outside of Buffalo\xc2\xa0restaurant https://t.co/zXnEvclHPn',b'NzuchiTimesUSA',[],USA,575,0,0
2022-05-09 15:38:45+00:00,"b'As soon as Putin Nazified the Russian military uniforms, with the German-style double-bar collar flashes, the 45 degree sloped caps and the eagle on the left breast of the tunic and on the crown of the cap, I knew Europe was in for trouble.'",b'MelandorW',[],East of Eden,1480,0,0
2022-05-09 15:32:23+00:00,"b'Southwest Gas, anyone? Woooooweeee. \xe2\x81\xa6See\xe2\x81\xa9 $SRE - they\xe2\x80\x99ve got valuable natural gas production and liquefaction assets, enabling them to help serve Europe\xe2\x80\x99s insatiable demand. Anybody know any $10B+ market cap banks focused on LNG refiners or even the shale players (scary)? https://t.co/mcBBIYxueP'",b'Emma_cfa',[],NYC,15434,0,1
2022-05-09 15:03:52+00:00,"b""@seb_kennedy and now:'Spain and Portugal had convinced Brussels that they be allowed to manage their own electricity prices........set by expensive fossil fuel even though Iberia has large amounts of renewable power and little interconnection with the rest of Europe https://t.co/M2tD8mXl43""",b'DaveToke',[],Birmingham,1404,0,0
2022-05-09 15:01:05+00:00,"b""@bq348516454 @ArthurJHayes1 @europe_enjoyer They don't set the prices, they cap them. Because the operating companies would make the prices even higher if they could.""",b'Kampiye',[],Scotland,252,0,0
2022-05-09 14:32:38+00:00,"b'@elnacionalcat Fake news.   The Consell is not recognised (nor will it be) by anyone.      And \xe2\x80\x9cthe state and its partners\xe2\x80\x9d include Europe and the UN.  But above all, how can you say \xe2\x80\x9cno els fa cap gr\xc3\xa0cia\xe2\x80\x9d when people accessorize with cabbages? https://t.co/LztOid8KiL'",b'AcademyCatalan',[],,528,0,1
2022-05-09 12:48:26+00:00,"b'The price cap was increased by 54 per cent to \xc2\xa31,971 a year in April, reflecting sharp increases in wholesale gas and electricity prices that began last year following concerns over gas supplies in Europe.'",b'lakshmishaks',[],India,1576,0,1
2022-05-09 12:10:43+00:00,"b""5/ $NOVO  Market cap $248b 5Y Avg. RoIC 70% LTM EBIT margin 42%  Novo Nordisk is one of the largest and oldest (~100 years) insulin producers in the world, and one of Europe's 10 largest companies by market cap. Novo also treats obesity and rare blood/endocrine diseases. https://t.co/XjVr6PVZDB""",b'Quartr_App',[],"Internet, Everywhere",13714,1,1
2022-05-09 11:26:28+00:00,"b""On this week's Market Movers Europe with Alexander Borulev: \xe2\x9e\xa1 Rising oil demand, Russian #oil bans in focus \xe2\x9e\xa1 German #power price forecasts and price caps \xe2\x9e\xa1 Ruble payment response weighs on #gas market  Full video (3:52): https://t.co/XhuAkeRXsx https://t.co/Bwe3pl58Yl""",b'SPGCIOil',"['oil', 'power', 'gas']",London,139387,4,1
2022-05-09 11:05:00+00:00,b'Sale director of rugby Alex Sanderson feels the reduction of the Premiership salary cap is making it harder for English teams to compete in Europe \xe2\xa4\xb5\xef\xb8\x8f  https://t.co/bmtttCLvap https://t.co/wfE0bOaPUf',b'TheRugbyPaper',[],London,66923,1,17
2022-05-09 10:57:27+00:00,"b'@DarkDefective well yeah peter even kinda tells him that he lowkey sides with cap when explaining why hes spiderman, iron man just looks at him and is like hah im cool lets go to europe'",b'GimpyIjb',[],,43,0,0
2022-05-09 10:15:43+00:00,b'Our #nottinghamforest Champions of Europe #commemorative #cap is available at https://t.co/I6yHCmkEPL  \xc2\xa339.98 delivered  \xe2\xa0\x80 #football #memorabilia\xe2\xa0\x80 #sportingmemoriesmemorabilia \xe2\xa0\x80  #nffc #nottsforest #nottingham #forest #nffcfamily #cityground https://t.co/hcA56Zx3i0',b'SM_Memorabilia',"['nottinghamforest', 'commemorative', 'cap', 'football', 'memorabilia', 'sportingmemoriesmemorabilia', 'nffc', 'nottsforest', 'nottingham', 'forest', 'nffcfamily', 'cityground']","Glasgow, Scotland",376,0,0
2022-05-09 10:15:08+00:00,"b'Maybe the salary cap does limit English clubs in Europe, but who cares? The cap exists for a reason.  It makes the Premiership more competitive and stops clubs getting into even more debt.  Central contracting doesn\xe2\x80\x99t work for \xf0\x9f\x8f\xb4\xf3\xa0\x81\xa7\xf3\xa0\x81\xa2\xf3\xa0\x81\xa5\xf3\xa0\x81\xae\xf3\xa0\x81\xa7\xf3\xa0\x81\xbf and we don\xe2\x80\x99t have the same money as France \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/yqYpr66zE3'",b'Rob_Eaton97',[],"Chertsey, South East",245,0,0
2022-05-09 07:51:57+00:00,b'@RheinbergerJohn Who\xe2\x80\x99s funding these 20 British teams when the NRL salary cap is three times the British salary cap already and fewer than 10 SL teams can spend the cap here? Who\xe2\x80\x99s funding the French competition when it\xe2\x80\x99s now a part time league? Rugby league is just not that popular in Europe.',b'SteveMascord',[],"London, England",18519,0,0
2022-05-09 07:18:58+00:00,"b'The last Ukrainian defenders of Mariupol vowed to never surrender, offering a defiant image to the world in a virtual news conference on Sunday from a bunker beneath the twisted remains of what was once one of Europe\xe2\x80\x99s largest steel factories. \xe2\x80\x9cBeing cap\xe2\x80\xa6 https://t.co/80wfgl1RiO https://t.co/b3zGU8mWl8'",b'kindledkind',[],Hmm... Cring!,49,0,0
2022-05-09 06:01:00+00:00,"b""Good Morning Europe &amp; Africa!  With a market cap of $1.559T, we are down -2.8% over the past 24h. Wagging it's tail between $33,316-$34,901 #BTC is now at $33,523 with a dominance of 40.9%.  A Fear &amp; Greed Index of 11 shows the market is extremely fearful.""",b'CoinFoxOfficial',['BTC'],Just around the #block,6,0,0
2022-05-09 02:14:30+00:00,b'@DACDAC4DAC One narrow obvious solution:  US price cap on prescription drug = average price paid in Europe + Canada.    Pfizer would have to charge more in Europe to balance out the price cap.   Why has this not happened?  Bipartisan corruption',b'bearthe1',[],,82,0,0
2022-05-09 01:48:16+00:00,"b'@AmishSecreto Wait til they find out that most of Europe, especially those countries they desperately want to imitate, cap off abortion at 12 weeks.'",b'delilahmused',[],"Nevada, USA",1416,0,1
2022-05-08 23:11:04+00:00,"b""Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe.  https://t.co/OsbrYcqS2j #NEWS4W #WorldNEWS""",b'Ranzware',"['NEWS4W', 'WorldNEWS']",Germany,1134,0,0
2022-05-08 23:03:04+00:00,"b""Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe.  https://t.co/OsbrYcHV4j #NEWS4W #WorldNEWS""",b'Ranzware',"['NEWS4W', 'WorldNEWS']",Germany,1134,0,0
2022-05-08 22:49:14+00:00,"b""Andy Vermaut shares:Heineken Champions Cup: Premiership cap hinders English teams - Alex Sanderson: Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe. https://t.co/9gTbCuBXbv Thank you https://t.co/Xnuott53QJ""",b'AndyVermaut',[],"Diksmuide, België",30949,0,0
2022-05-08 22:17:22+00:00,"b'@iamhuwman Yes, that famously massive professional game in Europe, with a salary cap 2/5 the size of the premierships already reduced one, rugby league. Maybe community/schools game but even that has its challenges. Pro rugby can\xe2\x80\x99t compete with big pro football events &amp; summer sports.'",b'JHMmmm0',[],,693,0,0
2022-05-08 20:40:11+00:00,b'@Tru4Smash @Mr_RSmash idk what you r talking about im traveling more across europe than everyone of in this list except tarik and quik no cap',b'LongoLife_',[],Fire Emblem,2538,0,2
2022-05-08 20:31:39+00:00,"b""Heineken Champions Cup: Premiership cap hinders English teams - Alex Sanderson: Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe. https://t.co/eNdHHCztKf""",b'getseatnow',[],UK ,485,0,0
2022-05-08 20:09:20+00:00,"b'@RMbachi It crossed boarders, SA Malawi Uganda  Europe. Shoot your shot was an accomplishment no cap'",b'BrightMwenitete',[],"Lusaka, Zambia",662,0,0
2022-05-08 19:39:34+00:00,"b""https://t.co/ZGudnSML9l Heineken Champions Cup: Premiership cap hinders English teams - Alex Sanderson: Sale Sharks' Alex Sanderson says the lower Premiership salary cap is making it harder for English teams to compete with French sides in Europe. https://t.co/5v7yFZNvKI https://t.co/ucXemIQifw""",b'BoxingHistoria',[],"England, United Kingdom",1477,0,0
2022-05-08 17:38:05+00:00,"b'@benselby @liamdurcy @andbyrne1 @BokMemes @mark_keohane @ChampionsCup That is the premierships decision. Nothing to do with French, Irish or any other Union. The salary cap is for the domestic competition. To your point they had zero punishment for breech of the salary cap in Europe as that is domestic competition breech.'",b'HLegg1983',[],"The Hague, The Netherlands",385,0,0
2022-05-08 17:30:23+00:00,"b""@statsdman @999BPM @jabe8 @Zorkmid123 @greenarrowinvst @YatinKheti @CntrlScrut1nizr @life_utah @OnlyAtkein @alexjohnston86 @InsiderNikola @JoeySylvio @CapitalistTalk @ElectronNut @mikejelfs @Meekdogg @Jones43346665 @goncalves_marco @LizMilton11 @msl0727 @AaAldoaguilera @Ron95803396 @sbalatan @JasonRoycht @nikolamotor So what? HYLN is at least 2Y behind NKLA in the truckbuiz. NKLA is expanding to Europe and CAN. Don't even get me started on the energy buiz. What NKLA is trying to achieve is at least 100X more cap. intensive and difficult than what HYLN is doing. HYLN is a joke compared to NKLA""",b'OnlyAktien',[],,2,0,1
2022-05-08 16:30:53+00:00,"b'@Jim8353 @mark_keohane @ChampionsCup Good shout Jim. I would like to see a Leinster side playing with a English Premiership salary cap. Shows the absurdity of the cap. Reducing again next season, I can\xe2\x80\x99t see how prem sides will compete in Europe.'",b'paulshphinx7',[],,15,0,4
2022-05-08 16:06:12+00:00,"b""Rain on the parade in Moscow? https://t.co/UTFEYeK6Kg via @BBCNews  Poor Vladi, couldn't take Kyiv, can't take Azovstal, Moskva sunk, 7 generals dead, Donbas offensive stalled, army degraded, has thyroid cancer/parkinsons - &amp; now, to cap it all, it's going to rain on his parade!""",b'Websterdfw',[],"Bowness-on-Windermere, England",678,0,0
2022-05-08 16:01:44+00:00,"b'Check out this product \xf0\x9f\x98\x8d Winter Cotton Baseball Cap \xf0\x9f\x98\x8d  by Marbella Fashion Europe starting at \xe2\x82\xac45,90.  Shop now \xf0\x9f\x91\x89\xf0\x9f\x91\x89 https://t.co/m4r4cVNTd9 https://t.co/ZFg7hUBdpp'",b'MarbellaEurope',[],"Sardinia, Italy",12,0,0
2022-05-08 15:56:18+00:00,"b""It really concerns me what impact the reduced salary cap will have on English clubs ability to compete in Europe.   Leicester and Sale (the ONLY 2 quarterfinalists) haven't looked anywhere near good enough to make a semi.""",b'richardhiggsPT',[],"Manchester, England",360,0,3
2022-05-08 15:54:15+00:00,b'@mark_keohane @ChampionsCup Not sure Leinster could sustain a full season in the Premiership. You can\xe2\x80\x99t rest the first team and target Internationals and European Cup matches. Plus the salary cap would hurt. There\xe2\x80\x99s a reason Saracens were so successful in Europe.',b'Jim8353',[],,23,0,3
2022-05-08 15:15:26+00:00,b'@vecxx7 @RodeyBros cap haha + geography ever heard about europe as a continent not a country lmao?',b'KylliosFN',[],Belgium,81,0,0
2022-05-08 12:10:57+00:00,"b'@ScottPolhamus @ByeonChansoo @unusual_whales with interest rates and mortgage rates shooting up, a war in Europe and deep supply chain issues you want to go long at a fully diluted market cap of $1000 billion? The insiders are selling: https://t.co/AyYXds4u9q Maybe you can buy calls?'",b'mxschumacher',[],Paris,1042,0,0
2022-05-08 12:06:39+00:00,"b""@properyanited @jorrgecontreras @theMadridZone @jfelixdiaz Our salary cap is still 700M\xe2\x82\xac, that wage bill is 300M\xe2\x82\xac less than what we could spend, the healthiest in Europe, a wage bill is relative to the club's revenue. I can tell that you've very clearly never had access to education and I don't even know why i've engaged with you.""",b'ExJo3nHones7y',[],,1452,0,1
2022-05-08 10:31:23+00:00,"b'@9_crebo @JimTim6788 @RFC7293 It has indeed Colin and I\xe2\x80\x99d agree with you if you were in against the financial superpowers of the game. Kudos for the Leipzig victory, deserved and a great feather in the cap but in the main you\xe2\x80\x99ve hardly beaten the cream of Europe? (Still very difficult btw I get that)'",b'hotbaws1',[],"TPIROM, Scotland",313,0,0
2022-05-08 09:37:21+00:00,b'@LeeJarvis10 I\xe2\x80\x99d stop that 60 cap shite and use a player base across Europe. Let players earn a crust it\xe2\x80\x99s a short career. Some of our best emerging talent plays in England.',b'drdon71',[],Epsom via Trehafod and Porth,77,0,0
2022-05-08 06:01:00+00:00,"b""Good Morning Europe &amp; Africa!  With a market cap of $1.603T, we are down -4.0% over the past 24h. Wagging it's tail between $34,294-$36,128 #BTC is now at $34,474 with a dominance of 40.9%.  A Fear &amp; Greed Index of 18 shows the market is extremely fearful.""",b'CoinFoxOfficial',['BTC'],Just around the #block,6,0,0
2022-05-08 01:42:06+00:00,b'Wtb // want to buy    \xe2\x80\xa2 superm cashbee bnw taeyong   \xe2\x80\xa2 superm cashbee bnw mark   \xe2\x80\xa2 mark europe tour (cap)   \xe2\x80\xa2 prokey superm mark   \xe2\x80\xa2 idc universe mark   \xe2\x80\x94 if you find this pc just hit my dm or tag me thank youu!!\xf0\x9f\x92\x97 \xe2\x80\x94 template by : cginnie_ https://t.co/yKEuuYRX1v',b'yukheileen',[],,189,23,1
2022-05-07 22:13:00+00:00,"b""@Adamsmith25841 @myroslavapetsa Germany @ a stroke shedding its' strongman of Europe image / rep. &amp; instead meekly doffing its' cap to the Russian marauder..""",b'FerdiArchduke',[],,18,0,0
2022-05-07 21:14:30+00:00,b'@James_Hartley2 @andNickMullins @btsportrugby You might educate me pal. Leinster had 13/15 home grown players on. Salary in Ire isnt massive as u can imagine. Munster had 12/15 and competed against the best in Europe. Y again does the salary cap matter?',b'John59635452',[],,3,0,1
2022-05-07 20:36:24+00:00,"b""A nice moment on Sodor..  Alex Thompson has made his 100th cap for the Island. A debut at 16 and a regular when fit - he's had some shocking injuries.  4 years with Chelsea yielded just 1 sub appearance in Europe. A regular in the IoS Premier League. https://t.co/s1C09kUwnc""",b'KibworthBull',[],"Kibworth Beauchamp, England",784,0,0
2022-05-07 20:03:07+00:00,b'@OliAworth Same!  I thought it was capped at \xc2\xa3170m (\xe2\x82\xac200m) but since we came out of Europe there does not seem any cap this end.  Can you imagine!!  Of course it would change me one bit........much!!!!!',b'AnthonyOxford1',[],Oxford,96,0,0
2022-05-07 18:37:46+00:00,b'@andNickMullins @btsportrugby English teams won\xe2\x80\x99t be competitive in Europe for the foreseeable future with the salary cap change.',b'James_Hartley2',[],"London, England",14,0,1
2022-05-07 18:20:48+00:00,"b'@karateboo @reticentricky @CharlieFelix They need to find a couple of back 5 brutes, probably on the market rather than from the academy, and swap out some of their average backline players. Not sure the salary cap will let them though so competing in Europe will remain tough'",b'GarethP72632174',[],,6,0,0
2022-05-07 17:46:46+00:00,b'Liverpool has the best backline in europe no cap',b'Asteroidhitme',[],f(t) ,1111,0,1
2022-05-07 17:20:48+00:00,"b""@seoirseh @LeicesterTigers It's boring to say pal, but true. Saracens had to breach the cap just to stay in touch with you in Europe. It's all about the French teams and Leinster this competition.""",b'Mills20A',[],,0,0,1
2022-05-07 15:14:26+00:00,"b'The global investment market is currently bad; I mean really bad. Stocks have dropped and most crypto coin has plummeted by ~40% since November last year. To cap it all off, inflation is also high here in Europe and the US \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f'",b'David_Ani_s',[],"Berlin, Germany",270,0,3
2022-05-07 14:58:51+00:00,"b""@fanwithlove Usa is definitely Drake, but if Taylor pulls multiple vinyls and stuff it's gonna be her...whereas latin is bad bunny no cap..Asia Taylor will dominate...and Europe its gonna be a tie between Taylor and Drake except Spain and few other countries where bad bunny will dominate""",b'sarekings',[],India,1788,0,0
2022-05-07 14:20:29+00:00,b'@AndrewBrandt @UEFA How would u solve the no-salary-cap issue in Europe football?',b'supreme1215',[],,0,0,0
2022-05-07 14:12:47+00:00,b'@bux is the fastest growing Neobroker Broker in Europe. The Token of this Broker is the Utility Token $Bux. Only 19 Mio market cap. The Token is similar to $Best and $VGX. This week we got the Utility Plan.@KAU Here is the German Video about it.  \xf0\x9f\x91\x89https://t.co/zOkHJecR5w',b'Christi11159912',[],"Villach, Österreich",42,5,15
2022-05-07 12:36:29+00:00,"b'If bayern line up like this next szn with the same tactics with Hansi, we could literally dominate europe again no cap I considered that gnabry is leaving and  If we consider lewa is leaving, bayern have eyes on some young world class center forwards.. https://t.co/eHqcdXDEvc'",b'_my_football',[],,11,0,2
2022-05-07 12:05:56+00:00,"b""Cameron was 'modern', but it was simply style to some extent. Cameron's instinct on Europe - and his language - was heavily Eurosceptic. His Tories had the 100k immigration cap and hostile environment.   He offered competence and aspiration. This govt offers neither to the South.""",b'MrJCrouch',[],London,1328,0,0
2022-05-07 11:12:55+00:00,"b""@taggers1 @alexev42 @btsportrugby @Saracens Of course you aren't interested in other leagues, because you are obsessed with the salary cap saga. You're moaning because what Saracens did made the premiership unfair. But Europe is far more unfair, as half the teams don't have a salary cap. How can that be right?""",b'Mills20A',[],,0,0,1
2022-05-07 10:51:11+00:00,"b""@whale_alert The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:50:58+00:00,"b""@whale_alert The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken https://t.co/dx6NX7Nr1R""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:49:41+00:00,"b""@ChinaPumpWXC @coingecko The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:47:54+00:00,"b""@CoinMarketCap @illuviumio The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken https://t.co/Eqyk7hpajQ""",b'mutlakaolur',['mevrtoken'],,135,0,1
2022-05-07 10:47:12+00:00,"b""@CryptoGemsCom The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:47:03+00:00,"b""@AltcoinWorldcom The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:45:49+00:00,"b""@Sahaar42957274 @SAOToken_BSC @rocket_crypto The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,1
2022-05-07 10:45:37+00:00,"b""@MrBigWhaleREAL The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken https://t.co/r7SPLHOBC6""",b'mutlakaolur',['mevrtoken'],,135,1,1
2022-05-07 10:44:46+00:00,"b""@TheBinanceNFT The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken https://t.co/1nH6jG26BS""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:44:18+00:00,"b""@CoinMarketCap The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken https://t.co/odMkq9mng9""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:43:57+00:00,"b""@ArtofAping The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:43:47+00:00,"b""@Whale_Sniper The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 10:43:02+00:00,"b""@luffyinutoken @darla590590 The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,1,1
2022-05-07 10:42:46+00:00,"b""@ferdisenkokcu @darla590590 @LuffyTurkey @luffyinutoken The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,1,1
2022-05-07 10:42:29+00:00,"b""@tridarma_teknik @darla590590 @luffyinutoken The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,1,1
2022-05-07 10:42:17+00:00,"b""@Sait4ward @GemDedektifi The trailer is finished.  Next up is a real moon trip.  We had already agreed to advertise in the NASDAQ building in New York's Time Square! A sponsorship agreement is about to be made with a big football club in Europe. Circulating supply 13 m, Market cap is $0.09 #mevrtoken""",b'mutlakaolur',['mevrtoken'],,135,0,0
2022-05-07 09:36:45+00:00,"b""@ozillarich @ManCity @PepTeam \xf0\x9f\x98\x82 that's cap. You need the ucl to dine with the big boys in Europe""",b'Pittsnkosi01',[],,1011,0,0
2022-05-07 09:17:02+00:00,"b'@waspsoutsider It is why they had to focus on Europe as there is no salary cap in Europe.  It was by far, by a country mile, the most boring of the BT series so far.  We won games. We lost a semi. We won something. We lost a final. We won. We won again. Yay.  \xf0\x9f\xa5\xb1\xf0\x9f\x98\xb4Spare me.'",b'twright1989',[],UK,57,0,3
2022-05-07 09:00:12+00:00,b'@HuebscherManitu @Bernd_Black @dw_sports Yes but the financial requirements of that vary heavily across Europe - a realistic English salary cap would be far higher than in the French leagues for example - different leagues generate completely different revenues',b'UtdTommo',[],,23,0,1
2022-05-07 08:57:07+00:00,"b""@UtdTommo @Bernd_Black @dw_sports Like I implied you need the salary cap all over Europe to ensure competition and reward the teams who are smart, know what they're doing and make the most out of the money they have""",b'HuebscherManitu',[],,30,0,1
2022-05-07 08:48:51+00:00,"b""@taggers1 @alexev42 @btsportrugby @Saracens Absolute nonsense. I get the premiership, but it doesn't relate to Europe. They would still have finished high in the domestic league without the breach. Irish teams rest the best players for europe because their league is so shit. France have no cap at all, so it's a mockery.""",b'Mills20A',[],,0,0,1
2022-05-07 08:11:59+00:00,b'@IL0VEthe80s Graduated to cap guns from Europe using these suckers .. https://t.co/NEVpqqBd18',b'hainba67',[],London,460,2,48
2022-05-07 07:58:49+00:00,"b""@persiancatfish @DuncanMaBoaby @Worville Tbf we got the best out of him and then some, if it hadn't been for Europe after December I think we'd have lost him in Jan, between family wanting back down south and him wanting almost double our wage cap for a new contract. At least now he leaves with an even bigger reputation""",b'AngelusB4',[],Milngavie🏴󠁧󠁢󠁳󠁣󠁴󠁿,58,0,2
2022-05-07 07:46:36+00:00,b'There is renewed interest #nuclear #energy in #Europe driven in part by #climate goals but also the war in #Ukraine \xe2\x80\x93 especially as the #European Union moves to cut all energy ties with #Russia. #RussianUkrainianWar  https://t.co/6m4Whon8C4',b'corn_cap',"['nuclear', 'energy', 'Europe', 'climate', 'Ukraine', 'European', 'Russia', 'RussianUkrainianWar']",,76,1,1
2022-05-07 07:41:46+00:00,"b'It was this value that Professor Hallstein referred to over 60 years ago, when he justified the establishment of the CAP:   \xe2\x80\x9cwe know what the agricultural community means to Europe, not only from an economic point of view, but morally, socially and in human terms\xe2\x80\xa6/2'",b'jwojc',[],,29077,2,2
2022-05-07 07:39:59+00:00,"b'Farmers, with the support of the CAP, have demonstrated their value time and time again by feeding Europe throughout the last 60 years. This value was underlined during the COVID crisis and is now being reinforced during the ongoing crisis in Ukraine. /1 https://t.co/PBMTnohXqq'",b'jwojc',[],,29077,7,7
2022-05-07 06:45:42+00:00,"b""@taggers1 @btsportrugby @Saracens Surely the greatest scandal in bloodgate, anyway this is about Europe not the premiership and there's no salary cap in Europe""",b'alexev42',[],,223,0,3
2022-05-07 06:01:00+00:00,"b""Good Morning Europe &amp; Africa!  With a market cap of $1.668T, we are down -1.9% over the past 24h. Wagging it's tail between $35,325-$36,509 #BTC is now at $35,893 with a dominance of 41.0%.  A Fear &amp; Greed Index of 23 shows the market is extremely fearful.""",b'CoinFoxOfficial',['BTC'],Just around the #block,6,0,0
2022-05-07 02:26:25+00:00,"b""A dunce cap, also variously known as a dunce hat, dunce's cap or dunce's hat, is\xc2\xa0a pointed hat, formerly used as an article of discipline in schools in Europe and the United States, in modern pedagogy. https://t.co/Ntl9gG9U3R""",b'dtxtc13',[],,5630,0,2
2022-05-07 01:07:54+00:00,b'Any dip consumers left? Bulls are largely absent as the overall crypto market cap drops to $1.65T https://t.co/R296uDaHuL #USA #US #UnitedStates #Sweden #Swiss #Europe #Euro #CaymanIsland #Gibraltar #England #Jordan #Oman #bahrain #Kuwait #canada https://t.co/5PBIjkySbr',b'McryptozCom',"['USA', 'US', 'UnitedStates', 'Sweden', 'Swiss', 'Europe', 'Euro', 'CaymanIsland', 'Gibraltar', 'England', 'Jordan', 'Oman', 'bahrain', 'Kuwait', 'canada']",,17,1,1
2022-05-06 22:37:25+00:00,"b'I once planned a whole two week trip to Europe and Egypt to cap off with watching Madrid Vs PSG in a champ league fixture in the Bernabeau. Ended up missing a flight, I got there half time and apparently the ticket holders had left so I had to watch the game from an outside bar. https://t.co/dzqEB6lPCd'",b'djviicio',[],"Long Beach, CA",423,0,0
2022-05-06 21:25:19+00:00,"b'@Nick_4985 @BathBytes And allows other journalists to keep the narrative up as well. Also I hate the \xe2\x80\x98no salary cap in Europe\xe2\x80\x99 when talking about their Euro Cups, because those players would have stayed if they only played in Europe. At least people in the club don\xe2\x80\x99t talk like this.'",b'hodge172',[],"Walter's Ash, England",84,0,1
